ozone,particullate_matter,carbon_monoxide,sulfure_dioxide,nitrogen_dioxide,longitude,latitude,timestamp
130,131,35,150,116,10.21197608,56.16101782,9/22/2014 9:45
126,132,40,155,117,10.21197608,56.16101782,9/22/2014 9:50
131,130,35,154,121,10.21197608,56.16101782,9/22/2014 9:55
131,133,34,159,122,10.21197608,56.16101782,9/22/2014 10:00
127,136,38,162,127,10.21197608,56.16101782,9/22/2014 10:05
126,136,40,159,122,10.21197608,56.16101782,9/22/2014 10:10
124,140,36,157,117,10.21197608,56.16101782,9/22/2014 10:15
128,143,37,162,119,10.21197608,56.16101782,9/22/2014 10:20
126,142,32,159,124,10.21197608,56.16101782,9/22/2014 10:25
123,147,29,154,122,10.21197608,56.16101782,9/22/2014 10:30
126,146,24,153,126,10.21197608,56.16101782,9/22/2014 10:35
128,145,24,150,127,10.21197608,56.16101782,9/22/2014 10:40
129,147,29,147,129,10.21197608,56.16101782,9/22/2014 10:45
128,145,32,144,124,10.21197608,56.16101782,9/22/2014 10:50
130,142,36,139,125,10.21197608,56.16101782,9/22/2014 10:55
125,146,33,139,125,10.21197608,56.16101782,9/22/2014 11:00
128,143,33,135,127,10.21197608,56.16101782,9/22/2014 11:05
129,146,38,130,125,10.21197608,56.16101782,9/22/2014 11:10
129,141,36,125,121,10.21197608,56.16101782,9/22/2014 11:15
128,142,38,127,118,10.21197608,56.16101782,9/22/2014 11:20
124,145,34,130,116,10.21197608,56.16101782,9/22/2014 11:25
122,142,32,132,111,10.21197608,56.16101782,9/22/2014 11:30
120,144,33,132,111,10.21197608,56.16101782,9/22/2014 11:35
123,141,36,129,110,10.21197608,56.16101782,9/22/2014 11:40
126,140,39,124,106,10.21197608,56.16101782,9/22/2014 11:45
125,143,35,128,105,10.21197608,56.16101782,9/22/2014 11:50
123,144,32,133,102,10.21197608,56.16101782,9/22/2014 11:55
121,140,33,128,104,10.21197608,56.16101782,9/22/2014 12:00
119,143,29,130,105,10.21197608,56.16101782,9/22/2014 12:05
122,143,29,135,101,10.21197608,56.16101782,9/22/2014 12:10
125,148,26,132,98,10.21197608,56.16101782,9/22/2014 12:15
120,151,23,130,103,10.21197608,56.16101782,9/22/2014 12:20
116,152,27,127,101,10.21197608,56.16101782,9/22/2014 12:25
120,153,25,122,96,10.21197608,56.16101782,9/22/2014 12:30
116,150,30,125,95,10.21197608,56.16101782,9/22/2014 12:35
117,145,27,120,93,10.21197608,56.16101782,9/22/2014 12:40
121,140,26,120,95,10.21197608,56.16101782,9/22/2014 12:45
123,141,29,124,99,10.21197608,56.16101782,9/22/2014 12:50
126,143,30,123,94,10.21197608,56.16101782,9/22/2014 12:55
130,139,28,127,92,10.21197608,56.16101782,9/22/2014 13:00
125,135,29,131,88,10.21197608,56.16101782,9/22/2014 13:05
126,130,29,127,86,10.21197608,56.16101782,9/22/2014 13:10
126,127,27,131,83,10.21197608,56.16101782,9/22/2014 13:15
130,125,25,127,83,10.21197608,56.16101782,9/22/2014 13:20
130,130,23,124,82,10.21197608,56.16101782,9/22/2014 13:25
134,133,23,124,83,10.21197608,56.16101782,9/22/2014 13:30
137,135,23,128,81,10.21197608,56.16101782,9/22/2014 13:35
141,140,19,129,82,10.21197608,56.16101782,9/22/2014 13:40
144,143,22,129,85,10.21197608,56.16101782,9/22/2014 13:45
140,141,24,133,87,10.21197608,56.16101782,9/22/2014 13:50
144,142,27,134,90,10.21197608,56.16101782,9/22/2014 13:55
147,141,31,131,94,10.21197608,56.16101782,9/22/2014 14:00
149,140,34,134,91,10.21197608,56.16101782,9/22/2014 14:05
147,145,38,138,96,10.21197608,56.16101782,9/22/2014 14:10
143,141,43,137,98,10.21197608,56.16101782,9/22/2014 14:15
138,136,45,137,100,10.21197608,56.16101782,9/22/2014 14:20
133,131,41,133,99,10.21197608,56.16101782,9/22/2014 14:25
136,127,42,136,102,10.21197608,56.16101782,9/22/2014 14:30
134,122,44,141,107,10.21197608,56.16101782,9/22/2014 14:35
130,125,46,137,112,10.21197608,56.16101782,9/22/2014 14:40
127,127,46,132,114,10.21197608,56.16101782,9/22/2014 14:45
131,129,43,136,112,10.21197608,56.16101782,9/22/2014 14:50
131,126,46,137,108,10.21197608,56.16101782,9/22/2014 14:55
135,123,50,134,109,10.21197608,56.16101782,9/22/2014 15:00
132,128,54,134,114,10.21197608,56.16101782,9/22/2014 15:05
130,133,54,130,114,10.21197608,56.16101782,9/22/2014 15:10
126,132,52,125,111,10.21197608,56.16101782,9/22/2014 15:15
121,132,56,126,111,10.21197608,56.16101782,9/22/2014 15:20
119,137,55,122,107,10.21197608,56.16101782,9/22/2014 15:25
122,137,51,124,104,10.21197608,56.16101782,9/22/2014 15:30
123,136,54,120,104,10.21197608,56.16101782,9/22/2014 15:35
118,140,55,119,106,10.21197608,56.16101782,9/22/2014 15:40
119,135,53,123,110,10.21197608,56.16101782,9/22/2014 15:45
115,135,58,120,115,10.21197608,56.16101782,9/22/2014 15:50
118,134,58,118,110,10.21197608,56.16101782,9/22/2014 15:55
116,135,55,114,112,10.21197608,56.16101782,9/22/2014 16:00
120,140,60,110,108,10.21197608,56.16101782,9/22/2014 16:05
125,136,61,110,109,10.21197608,56.16101782,9/22/2014 16:10
127,133,65,112,110,10.21197608,56.16101782,9/22/2014 16:15
130,134,64,115,111,10.21197608,56.16101782,9/22/2014 16:20
132,129,64,115,113,10.21197608,56.16101782,9/22/2014 16:25
133,131,63,120,112,10.21197608,56.16101782,9/22/2014 16:30
128,128,62,116,108,10.21197608,56.16101782,9/22/2014 16:35
123,130,60,115,103,10.21197608,56.16101782,9/22/2014 16:40
128,134,64,113,100,10.21197608,56.16101782,9/22/2014 16:45
133,137,63,108,100,10.21197608,56.16101782,9/22/2014 16:50
135,137,59,105,104,10.21197608,56.16101782,9/22/2014 16:55
133,142,63,101,101,10.21197608,56.16101782,9/22/2014 17:00
135,146,59,106,98,10.21197608,56.16101782,9/22/2014 17:05
136,147,62,104,93,10.21197608,56.16101782,9/22/2014 17:10
131,147,58,106,98,10.21197608,56.16101782,9/22/2014 17:15
134,151,55,105,98,10.21197608,56.16101782,9/22/2014 17:20
138,146,50,103,94,10.21197608,56.16101782,9/22/2014 17:25
142,146,50,100,97,10.21197608,56.16101782,9/22/2014 17:30
141,144,52,102,95,10.21197608,56.16101782,9/22/2014 17:35
141,149,54,99,94,10.21197608,56.16101782,9/22/2014 17:40
146,154,55,104,95,10.21197608,56.16101782,9/22/2014 17:45
143,155,58,101,91,10.21197608,56.16101782,9/22/2014 17:50
143,155,63,103,96,10.21197608,56.16101782,9/22/2014 17:55
144,155,67,108,101,10.21197608,56.16101782,9/22/2014 18:00
141,158,68,104,100,10.21197608,56.16101782,9/22/2014 18:05
138,162,66,104,104,10.21197608,56.16101782,9/22/2014 18:10
137,161,61,99,100,10.21197608,56.16101782,9/22/2014 18:15
142,162,59,101,95,10.21197608,56.16101782,9/22/2014 18:20
137,162,64,106,97,10.21197608,56.16101782,9/22/2014 18:25
136,165,62,105,102,10.21197608,56.16101782,9/22/2014 18:30
132,163,62,110,105,10.21197608,56.16101782,9/22/2014 18:35
133,162,61,115,109,10.21197608,56.16101782,9/22/2014 18:40
130,166,64,115,113,10.21197608,56.16101782,9/22/2014 18:45
127,169,69,116,116,10.21197608,56.16101782,9/22/2014 18:50
123,168,67,119,115,10.21197608,56.16101782,9/22/2014 18:55
120,164,66,120,118,10.21197608,56.16101782,9/22/2014 19:00
121,160,69,119,118,10.21197608,56.16101782,9/22/2014 19:05
125,164,69,116,122,10.21197608,56.16101782,9/22/2014 19:10
129,166,64,121,119,10.21197608,56.16101782,9/22/2014 19:15
132,165,69,123,116,10.21197608,56.16101782,9/22/2014 19:20
137,170,69,118,115,10.21197608,56.16101782,9/22/2014 19:25
139,175,67,114,115,10.21197608,56.16101782,9/22/2014 19:30
140,174,70,112,116,10.21197608,56.16101782,9/22/2014 19:35
142,176,67,108,119,10.21197608,56.16101782,9/22/2014 19:40
141,178,64,103,122,10.21197608,56.16101782,9/22/2014 19:45
140,182,60,104,124,10.21197608,56.16101782,9/22/2014 19:50
139,184,62,104,123,10.21197608,56.16101782,9/22/2014 19:55
143,188,60,109,122,10.21197608,56.16101782,9/22/2014 20:00
144,184,61,106,127,10.21197608,56.16101782,9/22/2014 20:05
139,183,58,101,127,10.21197608,56.16101782,9/22/2014 20:10
135,182,60,97,127,10.21197608,56.16101782,9/22/2014 20:15
135,181,63,97,130,10.21197608,56.16101782,9/22/2014 20:20
135,179,68,99,135,10.21197608,56.16101782,9/22/2014 20:25
139,179,72,94,130,10.21197608,56.16101782,9/22/2014 20:30
139,182,71,98,129,10.21197608,56.16101782,9/22/2014 20:35
134,186,71,102,127,10.21197608,56.16101782,9/22/2014 20:40
130,181,66,103,126,10.21197608,56.16101782,9/22/2014 20:45
135,186,70,104,124,10.21197608,56.16101782,9/22/2014 20:50
135,188,65,103,124,10.21197608,56.16101782,9/22/2014 20:55
138,186,70,103,121,10.21197608,56.16101782,9/22/2014 21:00
133,191,75,99,125,10.21197608,56.16101782,9/22/2014 21:05
133,195,70,101,128,10.21197608,56.16101782,9/22/2014 21:10
132,191,66,102,129,10.21197608,56.16101782,9/22/2014 21:15
132,187,71,101,132,10.21197608,56.16101782,9/22/2014 21:20
133,187,68,105,134,10.21197608,56.16101782,9/22/2014 21:25
129,188,65,104,138,10.21197608,56.16101782,9/22/2014 21:30
133,183,64,100,138,10.21197608,56.16101782,9/22/2014 21:35
128,187,68,96,136,10.21197608,56.16101782,9/22/2014 21:40
125,191,68,100,141,10.21197608,56.16101782,9/22/2014 21:45
128,193,69,101,145,10.21197608,56.16101782,9/22/2014 21:50
123,194,66,98,144,10.21197608,56.16101782,9/22/2014 21:55
125,193,71,98,144,10.21197608,56.16101782,9/22/2014 22:00
127,195,74,97,148,10.21197608,56.16101782,9/22/2014 22:05
123,190,72,100,143,10.21197608,56.16101782,9/22/2014 22:10
124,187,76,102,141,10.21197608,56.16101782,9/22/2014 22:15
126,184,71,103,144,10.21197608,56.16101782,9/22/2014 22:20
128,182,72,104,145,10.21197608,56.16101782,9/22/2014 22:25
129,179,67,108,145,10.21197608,56.16101782,9/22/2014 22:30
130,177,67,105,142,10.21197608,56.16101782,9/22/2014 22:35
129,177,67,105,146,10.21197608,56.16101782,9/22/2014 22:40
127,180,70,104,141,10.21197608,56.16101782,9/22/2014 22:45
129,183,66,105,140,10.21197608,56.16101782,9/22/2014 22:50
133,181,71,104,142,10.21197608,56.16101782,9/22/2014 22:55
129,179,74,107,140,10.21197608,56.16101782,9/22/2014 23:00
132,177,71,110,135,10.21197608,56.16101782,9/22/2014 23:05
133,179,67,115,136,10.21197608,56.16101782,9/22/2014 23:10
133,181,64,114,131,10.21197608,56.16101782,9/22/2014 23:15
131,181,62,119,135,10.21197608,56.16101782,9/22/2014 23:20
131,180,58,119,131,10.21197608,56.16101782,9/22/2014 23:25
133,181,62,115,130,10.21197608,56.16101782,9/22/2014 23:30
134,180,58,111,133,10.21197608,56.16101782,9/22/2014 23:35
129,175,56,112,137,10.21197608,56.16101782,9/22/2014 23:40
132,173,52,110,135,10.21197608,56.16101782,9/22/2014 23:45
132,178,57,113,137,10.21197608,56.16101782,9/22/2014 23:50
133,173,56,117,141,10.21197608,56.16101782,9/22/2014 23:55
132,172,52,112,145,10.21197608,56.16101782,9/23/2014 0:00
130,177,49,107,146,10.21197608,56.16101782,9/23/2014 0:05
133,175,54,105,142,10.21197608,56.16101782,9/23/2014 0:10
129,178,59,107,139,10.21197608,56.16101782,9/23/2014 0:15
129,183,63,105,144,10.21197608,56.16101782,9/23/2014 0:20
134,181,68,103,141,10.21197608,56.16101782,9/23/2014 0:25
138,185,67,107,146,10.21197608,56.16101782,9/23/2014 0:30
139,185,68,107,141,10.21197608,56.16101782,9/23/2014 0:35
142,186,73,103,137,10.21197608,56.16101782,9/23/2014 0:40
137,190,73,101,140,10.21197608,56.16101782,9/23/2014 0:45
133,194,75,102,141,10.21197608,56.16101782,9/23/2014 0:50
137,189,72,106,146,10.21197608,56.16101782,9/23/2014 0:55
140,191,69,107,151,10.21197608,56.16101782,9/23/2014 1:00
138,187,71,103,156,10.21197608,56.16101782,9/23/2014 1:05
139,185,72,98,157,10.21197608,56.16101782,9/23/2014 1:10
139,185,69,95,158,10.21197608,56.16101782,9/23/2014 1:15
141,187,71,98,160,10.21197608,56.16101782,9/23/2014 1:20
140,190,70,99,157,10.21197608,56.16101782,9/23/2014 1:25
136,185,74,97,153,10.21197608,56.16101782,9/23/2014 1:30
137,183,78,95,156,10.21197608,56.16101782,9/23/2014 1:35
132,188,75,92,152,10.21197608,56.16101782,9/23/2014 1:40
131,186,73,87,156,10.21197608,56.16101782,9/23/2014 1:45
130,187,73,92,159,10.21197608,56.16101782,9/23/2014 1:50
133,189,68,88,163,10.21197608,56.16101782,9/23/2014 1:55
131,185,69,92,165,10.21197608,56.16101782,9/23/2014 2:00
133,181,69,88,160,10.21197608,56.16101782,9/23/2014 2:05
129,182,65,89,157,10.21197608,56.16101782,9/23/2014 2:10
125,183,68,92,156,10.21197608,56.16101782,9/23/2014 2:15
124,179,64,97,161,10.21197608,56.16101782,9/23/2014 2:20
129,178,63,95,164,10.21197608,56.16101782,9/23/2014 2:25
131,180,59,92,161,10.21197608,56.16101782,9/23/2014 2:30
133,181,63,97,160,10.21197608,56.16101782,9/23/2014 2:35
134,181,62,92,162,10.21197608,56.16101782,9/23/2014 2:40
133,179,61,89,157,10.21197608,56.16101782,9/23/2014 2:45
134,180,56,94,157,10.21197608,56.16101782,9/23/2014 2:50
138,175,55,89,156,10.21197608,56.16101782,9/23/2014 2:55
139,178,56,86,154,10.21197608,56.16101782,9/23/2014 3:00
144,174,54,86,159,10.21197608,56.16101782,9/23/2014 3:05
148,170,57,86,158,10.21197608,56.16101782,9/23/2014 3:10
146,173,61,82,161,10.21197608,56.16101782,9/23/2014 3:15
144,172,56,79,164,10.21197608,56.16101782,9/23/2014 3:20
144,175,56,77,160,10.21197608,56.16101782,9/23/2014 3:25
148,174,56,75,159,10.21197608,56.16101782,9/23/2014 3:30
145,177,55,73,156,10.21197608,56.16101782,9/23/2014 3:35
147,180,50,71,158,10.21197608,56.16101782,9/23/2014 3:40
150,178,54,73,160,10.21197608,56.16101782,9/23/2014 3:45
146,178,58,71,161,10.21197608,56.16101782,9/23/2014 3:50
142,173,63,75,160,10.21197608,56.16101782,9/23/2014 3:55
139,178,66,72,156,10.21197608,56.16101782,9/23/2014 4:00
144,179,68,73,152,10.21197608,56.16101782,9/23/2014 4:05
149,174,64,72,150,10.21197608,56.16101782,9/23/2014 4:10
145,173,69,67,150,10.21197608,56.16101782,9/23/2014 4:15
144,178,64,66,145,10.21197608,56.16101782,9/23/2014 4:20
149,173,68,64,148,10.21197608,56.16101782,9/23/2014 4:25
149,174,73,61,148,10.21197608,56.16101782,9/23/2014 4:30
152,171,73,59,149,10.21197608,56.16101782,9/23/2014 4:35
156,173,73,56,154,10.21197608,56.16101782,9/23/2014 4:40
160,171,72,60,158,10.21197608,56.16101782,9/23/2014 4:45
161,176,76,64,160,10.21197608,56.16101782,9/23/2014 4:50
164,179,81,69,164,10.21197608,56.16101782,9/23/2014 4:55
162,181,77,71,167,10.21197608,56.16101782,9/23/2014 5:00
162,179,79,73,167,10.21197608,56.16101782,9/23/2014 5:05
163,179,84,77,165,10.21197608,56.16101782,9/23/2014 5:10
168,175,89,81,169,10.21197608,56.16101782,9/23/2014 5:15
166,170,87,81,173,10.21197608,56.16101782,9/23/2014 5:20
168,166,92,83,175,10.21197608,56.16101782,9/23/2014 5:25
166,165,92,88,177,10.21197608,56.16101782,9/23/2014 5:30
168,165,96,85,173,10.21197608,56.16101782,9/23/2014 5:35
167,161,101,80,177,10.21197608,56.16101782,9/23/2014 5:40
168,166,104,82,178,10.21197608,56.16101782,9/23/2014 5:45
166,166,108,82,174,10.21197608,56.16101782,9/23/2014 5:50
164,163,112,86,169,10.21197608,56.16101782,9/23/2014 5:55
164,165,108,81,166,10.21197608,56.16101782,9/23/2014 6:00
162,163,106,76,168,10.21197608,56.16101782,9/23/2014 6:05
158,163,111,80,163,10.21197608,56.16101782,9/23/2014 6:10
158,158,112,83,167,10.21197608,56.16101782,9/23/2014 6:15
159,161,110,86,170,10.21197608,56.16101782,9/23/2014 6:20
157,158,111,90,175,10.21197608,56.16101782,9/23/2014 6:25
162,156,116,87,172,10.21197608,56.16101782,9/23/2014 6:30
163,158,113,82,171,10.21197608,56.16101782,9/23/2014 6:35
159,157,115,85,168,10.21197608,56.16101782,9/23/2014 6:40
159,160,110,82,171,10.21197608,56.16101782,9/23/2014 6:45
155,156,108,84,175,10.21197608,56.16101782,9/23/2014 6:50
156,153,111,81,176,10.21197608,56.16101782,9/23/2014 6:55
151,158,109,79,175,10.21197608,56.16101782,9/23/2014 7:00
146,154,111,80,171,10.21197608,56.16101782,9/23/2014 7:05
145,150,111,75,168,10.21197608,56.16101782,9/23/2014 7:10
150,152,115,70,166,10.21197608,56.16101782,9/23/2014 7:15
153,155,110,72,163,10.21197608,56.16101782,9/23/2014 7:20
150,151,109,67,161,10.21197608,56.16101782,9/23/2014 7:25
147,146,111,68,160,10.21197608,56.16101782,9/23/2014 7:30
143,151,112,64,163,10.21197608,56.16101782,9/23/2014 7:35
148,155,108,66,165,10.21197608,56.16101782,9/23/2014 7:40
153,158,103,71,160,10.21197608,56.16101782,9/23/2014 7:45
158,159,101,70,163,10.21197608,56.16101782,9/23/2014 7:50
160,159,106,75,158,10.21197608,56.16101782,9/23/2014 7:55
164,159,106,77,153,10.21197608,56.16101782,9/23/2014 8:00
169,154,110,73,149,10.21197608,56.16101782,9/23/2014 8:05
164,149,115,74,151,10.21197608,56.16101782,9/23/2014 8:10
159,154,116,71,146,10.21197608,56.16101782,9/23/2014 8:15
164,156,113,73,141,10.21197608,56.16101782,9/23/2014 8:20
159,153,111,71,141,10.21197608,56.16101782,9/23/2014 8:25
159,149,115,72,145,10.21197608,56.16101782,9/23/2014 8:30
161,153,113,76,150,10.21197608,56.16101782,9/23/2014 8:35
156,154,118,81,154,10.21197608,56.16101782,9/23/2014 8:40
158,154,113,86,153,10.21197608,56.16101782,9/23/2014 8:45
160,158,109,82,149,10.21197608,56.16101782,9/23/2014 8:50
157,162,114,77,154,10.21197608,56.16101782,9/23/2014 8:55
153,162,119,74,157,10.21197608,56.16101782,9/23/2014 9:00
154,163,119,73,158,10.21197608,56.16101782,9/23/2014 9:05
153,168,118,69,155,10.21197608,56.16101782,9/23/2014 9:10
158,163,119,69,159,10.21197608,56.16101782,9/23/2014 9:15
161,159,117,72,159,10.21197608,56.16101782,9/23/2014 9:20
165,159,116,69,155,10.21197608,56.16101782,9/23/2014 9:25
162,161,116,71,160,10.21197608,56.16101782,9/23/2014 9:30
165,157,117,70,163,10.21197608,56.16101782,9/23/2014 9:35
166,152,119,70,158,10.21197608,56.16101782,9/23/2014 9:40
171,153,124,66,157,10.21197608,56.16101782,9/23/2014 9:45
176,152,127,71,156,10.21197608,56.16101782,9/23/2014 9:50
175,153,127,73,160,10.21197608,56.16101782,9/23/2014 9:55
172,148,132,73,161,10.21197608,56.16101782,9/23/2014 10:00
169,151,136,70,157,10.21197608,56.16101782,9/23/2014 10:05
170,154,138,68,155,10.21197608,56.16101782,9/23/2014 10:10
173,151,137,68,154,10.21197608,56.16101782,9/23/2014 10:15
177,149,132,70,152,10.21197608,56.16101782,9/23/2014 10:20
179,147,132,71,147,10.21197608,56.16101782,9/23/2014 10:25
175,143,132,76,144,10.21197608,56.16101782,9/23/2014 10:30
171,144,132,72,149,10.21197608,56.16101782,9/23/2014 10:35
170,148,129,77,149,10.21197608,56.16101782,9/23/2014 10:40
173,144,132,76,153,10.21197608,56.16101782,9/23/2014 10:45
174,147,128,77,156,10.21197608,56.16101782,9/23/2014 10:50
169,148,128,79,155,10.21197608,56.16101782,9/23/2014 10:55
172,150,130,78,159,10.21197608,56.16101782,9/23/2014 11:00
168,149,134,74,157,10.21197608,56.16101782,9/23/2014 11:05
171,144,131,74,153,10.21197608,56.16101782,9/23/2014 11:10
176,145,126,71,157,10.21197608,56.16101782,9/23/2014 11:15
175,148,127,68,156,10.21197608,56.16101782,9/23/2014 11:20
175,152,129,66,152,10.21197608,56.16101782,9/23/2014 11:25
177,155,124,65,151,10.21197608,56.16101782,9/23/2014 11:30
180,153,120,61,154,10.21197608,56.16101782,9/23/2014 11:35
178,152,123,66,154,10.21197608,56.16101782,9/23/2014 11:40
183,149,126,71,155,10.21197608,56.16101782,9/23/2014 11:45
182,148,130,75,155,10.21197608,56.16101782,9/23/2014 11:50
184,148,134,78,154,10.21197608,56.16101782,9/23/2014 11:55
181,143,138,76,151,10.21197608,56.16101782,9/23/2014 12:00
183,138,133,81,154,10.21197608,56.16101782,9/23/2014 12:05
183,139,135,82,149,10.21197608,56.16101782,9/23/2014 12:10
187,143,133,80,154,10.21197608,56.16101782,9/23/2014 12:15
186,142,133,75,157,10.21197608,56.16101782,9/23/2014 12:20
189,147,129,77,156,10.21197608,56.16101782,9/23/2014 12:25
192,142,128,79,152,10.21197608,56.16101782,9/23/2014 12:30
193,137,124,84,151,10.21197608,56.16101782,9/23/2014 12:35
194,142,126,84,149,10.21197608,56.16101782,9/23/2014 12:40
198,139,125,86,146,10.21197608,56.16101782,9/23/2014 12:45
196,136,129,88,149,10.21197608,56.16101782,9/23/2014 12:50
200,133,127,90,144,10.21197608,56.16101782,9/23/2014 12:55
201,131,124,85,142,10.21197608,56.16101782,9/23/2014 13:00
201,136,119,83,147,10.21197608,56.16101782,9/23/2014 13:05
199,135,114,80,143,10.21197608,56.16101782,9/23/2014 13:10
195,134,111,81,142,10.21197608,56.16101782,9/23/2014 13:15
191,138,115,82,145,10.21197608,56.16101782,9/23/2014 13:20
186,137,114,81,143,10.21197608,56.16101782,9/23/2014 13:25
187,134,110,76,144,10.21197608,56.16101782,9/23/2014 13:30
192,132,109,72,147,10.21197608,56.16101782,9/23/2014 13:35
192,137,105,73,146,10.21197608,56.16101782,9/23/2014 13:40
187,137,110,77,149,10.21197608,56.16101782,9/23/2014 13:45
189,140,114,81,151,10.21197608,56.16101782,9/23/2014 13:50
187,140,111,84,148,10.21197608,56.16101782,9/23/2014 13:55
185,137,112,89,146,10.21197608,56.16101782,9/23/2014 14:00
184,141,116,88,141,10.21197608,56.16101782,9/23/2014 14:05
188,136,114,92,143,10.21197608,56.16101782,9/23/2014 14:10
193,141,118,87,139,10.21197608,56.16101782,9/23/2014 14:15
189,146,118,87,144,10.21197608,56.16101782,9/23/2014 14:20
194,144,120,85,149,10.21197608,56.16101782,9/23/2014 14:25
194,149,118,85,148,10.21197608,56.16101782,9/23/2014 14:30
